CID,SMILES
4079769,CCN(C1=CC=CC=C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=CC(=C(C=C3)F)F)F
4194877,CCC1=CC(=CC=C1)NC(=O)CS(=O)CC2=C(OC(=N2)C3=CC=C(C=C3)C)C
1186707,CC1=C(NC(=C1C(=O)OC)C)C(=O)CSC2=NN=NN2C3=CC=CC=C3
1618628,C1=CC=C2C(=C1)C3=C(O2)C=C(C=C3)NC(=O)CSC4=NN=C(S4)NC(=O)C5=CC=CC=C5Cl
135497942,COC1=CC(=CC(=C1OC)OC)/C=C/C2=NC(=NC(=N2)N)C3=CC=CC=C3O
6908092,CC1=CC(=C(O1)C)C(=O)N/N=C/C2=CC3=C(C=C2)OCO3
2766179,COC1=CC=CC=C1CNC(=O)CC2C(=O)NC3=CC=CC=C3S2
675061,CN1C(=NNC1=S)CCC2=CC=CC=C2
4162222,CC1=C(C=C(C=C1)C(=O)NCCN2C=CC3=CC=CC=C32)[N+](=O)[O-]
9582027,C1=CC(=CC=C1/C=N/NS(=O)(=O)C2=CC=C(S2)CC3=C(C=C(C=N3)C(F)(F)F)Cl)Cl
1918388,C1=COC(=C1)CN2C(=O)/C(=C/C=C/C3=CC=CO3)/C(=O)NC2=O
2958278,COC1=CC=C(C=C1)C(=O)NNC(=O)CSC2=CC=CC=C2
1486955,COC1=CC=CC(=C1)N2C(=O)C=C(C(=N2)C#N)Cl
16193038,COC1=CC=CC=C1NC2=C3CCCCC3=NC4=C2C=C(C=C4)N
6879958,CCN(CC)C1=CC=C(C=C1)/C=N/NC(=O)C2=CC=CC=N2
2810645,CC1=NC(=CN1C)S(=O)(=O)NC2=CC3=C(C=C2)OCCO3
2800424,CC1=CC=C(C=C1)N2C(=C(C=N2)C#N)N
764351,CC1=CC=C(C=C1)N2CCN(CC2)C(=S)NC3=CC=CC=C3
2350978,C1=CC=C(C(=C1)C#N)NC(=O)COC2=C(C=C(C3=C2N=CC=C3)Br)Br
95067,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)N
2745077,CCOC(=O)CSC1=NC2=C(N1C)N=CC(=C2)C(F)(F)F
727090,CC1=CC(=NN1CCC(=O)N=NC2=C(NC3=CC=CC=C32)O)C
2831455,CC1=CC(=C(C=C1)C)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CC2=CC=CC3=CC=CC=C32
3090962,C1COCCOC2=C(C=C(C=C2)Br)OCCOCCOC3=C(C=CC(=C3)Br)OCCO1
1734258,CC1=CC=CC=C1S(=O)(=O)OC2=CC=C(C=C2)NC(=O)C
69161,C1=CC=C(C(=C1)C(=O)O)NCC(=O)O
653055,CC1=CC2=C(C=C1)OC(=O)N2CC3=CC=CC=C3OC(C)C
